laptop_id,Name,Price,Rating,Total_Reviews,Product_Link,Processor,RAM,Operating_System,Storage,Warranty
231,"ASUS Expertbook P1",50990,4.3,6585,https://www.flipkart.com/asus-expertbook-p1-1-yr-adp-i3-14th-gen-intel-core-3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-p1503cva-s70501ws-thin-light-laptop/p/itm5b59a30b4c016?pid=COMH8Z2QADYUVZN8&lid=LSTCOMH8Z2QADYUVZN8LRHSHZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_11_260&otracker=search&fm=organic&iid=76bb05b8-dc9e-46ea-845e-1811079c6399.COMH8Z2QADYUVZN8.SEARCH&ppt=sp&ppn=sp&ssid=hylpv6wpog0000001784730971962&qH=312f91285e048e09&ov_redirect=true,"Intel Core 3 Processor (13th Gen)","8 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
232,"MSI Modern 15",45990,4.1,38,https://www.flipkart.com/msi-modern-15-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-b13m-883in-thin-light-laptop/p/itme125a89adb5a0?pid=COMGZW38FBM7WZVY&lid=LSTCOMGZW38FBM7WZVYGXSMMS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_265&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMGZW38FBM7WZVY.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB DDR4 RAM","Windows 11","512 GB SSD","1 Year Warranty Term"
233,"DELL Inspiron 5440 (2025)",53970,4.1,154,https://www.flipkart.com/dell-inspiron-5440-2025-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm1dc3eb60c7b18?pid=COMHERGYAJHHW4AN&lid=LSTCOMHERGYAJHHW4ANC4GBWC&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_266&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHERGYAJHHW4AN.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB DDR5 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Accidentaly Damage Protection + Onsite"
234,"Samsung Galaxy Book4 Metal",56990,4.4,19735,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_267&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW84A7dlFV1gubupf4uaNeSssfGME0kkMQMICwGxasfmZSpiZoP3ZcDDMuaOuWFYumPiZxB1FALdY66BUbm7E9Kp&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
235,"Samsung Galaxy Book4 Metal",57490,4.4,10670,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_268&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW_GrfPhQkmFWhFLa5v-nV2yVqKfzRTPmTYCvEc1OQ2_kCChg9vAnpscSdI7uOc1ZHXiZxB1FALdY66BUbm7E9Kp&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Onsite Warranty"
236,"Lenovo LoQ",81990,4.5,720,https://www.flipkart.com/lenovo-loq-intel-core-i5-13th-gen-13450hx-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050a-144-hz-15irx9-gaming-laptop/p/itm66c74c31dbd4c?pid=COMHEYV7U4CRVF33&lid=LSTCOMHEYV7U4CRVF33E9FCEV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_276&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHEYV7U4CRVF33.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year onsite Warranty"
237,"DELL PRO 15",56807,4.2,25,https://www.flipkart.com/dell-pro-15-backlit-2025-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm379f7a58d0a29?pid=COMHG3HNSXNWHZHD&lid=LSTCOMHG3HNSXNWHZHDO6RHSU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_269&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHG3HNSXNWHZHD.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year"
238,"ASUS ROG Strix G16 (2025)",249990,4.8,40,https://www.flipkart.com/asus-rog-strix-g16-2025-office-2024-m365-basic-intel-core-ultra-9-275hx-32-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5070-240-hz-g615lp-s5022ws-gaming-laptop/p/itmb27d8daded6dd?pid=COMHCQ4KEGAZXE5Z&lid=LSTCOMHCQ4KEGAZXE5ZYQ55SK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_270&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHCQ4KEGAZXE5Z.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 9 Processor","32 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
239,"DELL 15 (Previouly Inspiron)",57990,4.5,6,https://www.flipkart.com/dell-15-previouly-inspiron-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-dc15255-thin-light-laptop/p/itmb80bb4e819164?pid=COMHDXXUHGDCHMQX&lid=LSTCOMHDXXUHGDCHMQXUEUE9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_277&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW-WJTARAGyoq6_Seu73L8b5KS7KjhXWMehRCKPAR7kLICmyONG8u9GUv-mVZHUzBoziZxB1FALdY66BUbm7E9Kp&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","8 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
240,"HP Omnibook 3 2K WUXGA",72990,4.1,11,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_271&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW-h99IfAs6E0KtrCmhyUnboQDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQXiZxB1FALdY66BUbm7E9Kp&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
241,"HP 15 (i5 14th Gen)",82990,4.2,195,https://www.flipkart.com/hp-15-i5-14th-gen-intel-core-5-120u-24-gb-512-gb-ssd-windows-11-home-15-fd0262tu-thin-light-laptop/p/itm027a3317f4ff9?pid=COMHM94A7PHVCQT7&lid=LSTCOMHM94A7PHVCQT7QTPOH7&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_272&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW_IQ8q8QavSqtHSPJCnA0amajNODExQ3AD2YwLVEpFEnHQxmIaeT1eVU6lHR1JOxyDiZxB1FALdY66BUbm7E9Kp&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","24 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
242,"HP 14 AI PC",85990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-1-tb-ssd-windows-11-home-14-ep1152tu-thin-light-laptop/p/itm448874079369f?pid=COMHG98EXZ3AJYZN&lid=LSTCOMHG98EXZ3AJYZNODD67U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_278&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW9qSVs8k55xrM-Op1csw5rWn9sG8qIKSbGwDcGdLV_LgSGkgDYpheMzpTOfbcb9jJpERME5t1c5Tzowq3EUSVBx&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
243,"MSI Thin 15",70990,4.3,1561,https://www.flipkart.com/msi-thin-15-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-45-w-b12ucx-2471in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFG4WHPVAVZ&lid=LSTCOMGYSFG4WHPVAVZ6L3G5Q&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_279&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMGYSFG4WHPVAVZ.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (12th Gen)","16 GB DDR4 RAM","64 bit Windows 11","512 GB SSD","2 Year Onsite Warranty"
244,HP,52990,4.2,155,https://www.flipkart.com/hp-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-15-fd0569tu-thin-light-laptop/p/itm8229e9aa059be?pid=COMHBFRJJPDPHZ2H&lid=LSTCOMHBFRJJPDPHZ2HVJBH9X&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_273&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHBFRJJPDPHZ2H.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB DDR4 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
245,"Lenovo LOQ 2025",137990,4.5,210,https://www.flipkart.com/lenovo-loq-2025-intel-core-i7-13th-gen-13700hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-15irx10-gaming-laptop/p/itmb8196b6d3b8d4?pid=COMHEWAJZBBN7UP4&lid=LSTCOMHEWAJZBBN7UP4PZBSC8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_280&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHEWAJZBBN7UP4.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i7 Processor (13th Gen)","16 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
246,"HP Victus (i5 14th Gen)",108990,4.6,9,https://www.flipkart.com/hp-victus-i5-14th-gen-intel-core-5-210-h-24-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-3050-15-fa2556tx-gaming-laptop/p/itm5114b22280c2d?pid=COMHKQADPPG9NVWW&lid=LSTCOMHKQADPPG9NVWWZVWF2T&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_274&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHKQADPPG9NVWW.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core 5 Processor","24 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
247,"MSI Thin 15",79990,4.5,61,https://www.flipkart.com/msi-thin-15-intel-core-i7-13th-gen-13620h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-b13uc-124in-b13uc-1804in-gaming-laptop/p/itmc1581367ea4e2?pid=COMGYSFGZVTRF9MU&lid=LSTCOMGYSFGZVTRF9MUTPDVBJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_275&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMGYSFGZVTRF9MU.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core i7 Processor (13th Gen)","16 GB DDR4 RAM","Windows 11","512 GB SSD","2 Year Onsite Warranty"
248,"HP 14 AI PC",79990,4.1,790,https://www.flipkart.com/hp-14-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-ep1151tu-14-gr1036tu-14-ep1151tu-thin-light-laptop/p/itm4c681812b88bf?pid=COMHF8G932EYZAJF&lid=LSTCOMHF8G932EYZAJFOUI9CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_281&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW-b0F0JLTRYnLH920esMZa23zzcGhlXkGO1hWP1UU6KY6U4JGq2qGfuCYjFJWjKqlRERME5t1c5Tzowq3EUSVBx&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB DDR5 RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
249,"Samsung Galaxy Book5 AI Metal",84990,4.6,837,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-5-225u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itmc33d2563d0ffc?pid=COMHE4ATPCZ9FXRP&lid=LSTCOMHE4ATPCZ9FXRP7N1GVG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_282&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW8ur2eUkQ7KErYc2-0fjiDj3WHJiuMjlX0EHxFVCjPkyeUBYPBIqgZE3mSuDz4HsbniZxB1FALdY66BUbm7E9Kp&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 5 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
250,"Samsung Galaxy Book4 Metal",56990,4.4,19735,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-np750xgj-lg6in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_291&otracker=search&fm=organic&iid=en_XfE-5MKU-EaqBVl1xBE8SR833clUp2JF4SPZ14ZDKOf_AgnbagBxgkn5L7lbVJoVsfGME0kkMQMICwGxasfmZSpiZoP3ZcDDMuaOuWFYumOtqkx2yUAhbhvt5LwoD8qU&ppt=sp&ppn=sp&ssid=nhcg2z71dc0000001784730983127&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
251,"HP Chromebook",21990,4,2113,https://www.flipkart.com/hp-chromebook-intel-celeron-dual-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0506tu/p/itmb2e03ff1f9366?pid=COMGBHKFAYHEMVAT&lid=LSTCOMGBHKFAYHEMVATTMWBVX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_283&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMGBHKFAYHEMVAT.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Celeron Dual Core Processor","4 GB LPDDR4 RAM","64 bit ChromeOS",NULL,"1 Year Onsite Warranty"
252,"Samsung Galaxy Book4 Metal",57490,4.4,10670,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-np750xgj-lg9in-thin-light-laptop/p/itmc29d559898e6f?pid=COMH4Y6KKRC9YSWE&lid=LSTCOMH4Y6KKRC9YSWERDUMZD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_292&otracker=search&fm=organic&iid=en_XfE-5MKU-EaqBVl1xBE8SR833clUp2JF4SPZ14ZDKOf5QlRnEx_nAkPaOJsSdiH5VqKfzRTPmTYCvEc1OQ2_kCChg9vAnpscSdI7uOc1ZHWtqkx2yUAhbhvt5LwoD8qU&ppt=sp&ppn=sp&ssid=nhcg2z71dc0000001784730983127&qH=312f91285e048e09&ov_redirect=true,"Intel Core i3 Processor (13th Gen)","8 GB LPDDR4X RAM","64 bit Windows 11","512 GB SSD","1 Year Onsite Warranty"
253,"ASUS ROG Strix G16 (2026)",166667,4.5,31,https://www.flipkart.com/asus-rog-strix-g16-2026-amd-ryzen-9-16-core-8940hx-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-165-hz-g614ph-rv073ws-gaming-laptop/p/itm79a5501cd2465?pid=COMHMARKFTZY9ZHE&lid=LSTCOMHMARKFTZY9ZHE10QHOW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_284&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHMARKFTZY9ZHE.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 9 16 Core Processor","16 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Service"
254,"Lenovo V 14 (2025)",65710,3.7,12,https://www.flipkart.com/lenovo-v-14-2025-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-v14-thin-light-laptop/p/itm4da4b1b3a51f2?pid=COMHG53X5GHDTKZF&lid=LSTCOMHG53X5GHDTKZFNCB7CA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_293&otracker=search&fm=organic&iid=f09932e0-8820-4a25-9511-0599facec6e1.COMHG53X5GHDTKZF.SEARCH&ppt=sp&ppn=sp&ssid=nhcg2z71dc0000001784730983127&qH=312f91285e048e09&ov_redirect=true,"Intel Core i5 Processor (13th Gen)","16 GB DDR4 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
255,"HP 15 (2025)",51981,4.3,40,https://www.flipkart.com/hp-15-2025-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm4d7551a2d065b?pid=COMHDPMSUGB8NUNP&lid=LSTCOMHDPMSUGB8NUNP1NPTZR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_285&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHDPMSUGB8NUNP.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 3 Quad Core Processor","8 GB DDR4 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
256,"ASUS Vivobook Go 15",59990,4,8,https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1504fa-nj542ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFDVGHQJA7&lid=LSTCOMGMGXFDVGHQJA7ITDLXO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_294&otracker=search&fm=organic&iid=f09932e0-8820-4a25-9511-0599facec6e1.COMGMGXFDVGHQJA7.SEARCH&ppt=sp&ppn=sp&ssid=nhcg2z71dc0000001784730983127&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 5 Quad Core Processor","16 GB LPDDR5 RAM","Windows 11","512 GB SSD","1 Year Onsite Warranty"
257,"HP 250R G10 (2025) (i3 14th Gen)",48999,3.9,19,https://www.flipkart.com/hp-250r-g10-2025-i3-14th-gen-intel-core-3-gen-100u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itmd5c1ce605db95?pid=COMHG6XZUYV6UGSK&lid=LSTCOMHG6XZUYV6UGSKVYIB2U&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_286&otracker=search&fm=organic&iid=7eeb81a6-0ae2-433f-9f89-b8cefe80911b.COMHG6XZUYV6UGSK.SEARCH&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core 3 Processor (14th Gen)","8 GB DDR4 RAM","64 bit Windows 11","512 GB SSD","1 Year"
258,"ASUS Vivobook Go 15 OLED",45990,4.4,4484,https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk323ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFGF7ZTKHF&lid=LSTCOMGMGXFGF7ZTKHFBG8NVU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_295&otracker=search&fm=organic&iid=f09932e0-8820-4a25-9511-0599facec6e1.COMGMGXFGF7ZTKHF.SEARCH&ppt=sp&ppn=sp&ssid=nhcg2z71dc0000001784730983127&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen 3 Quad Core Processor","8 GB LPDDR5 RAM","64 bit Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
259,"ASUS Vivobook 14 (2025)",58990,4.4,693,https://www.flipkart.com/asus-vivobook-14-2025-office-2024-m365-basic-backlit-keyboard-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1407qa-ly038ws-thin-light-laptop/p/itm042ce22288962?pid=COMHCQ5ECGFYFBPE&lid=LSTCOMHCQ5ECGFYFBPERBD0GL&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_296&otracker=search&fm=organic&iid=f09932e0-8820-4a25-9511-0599facec6e1.COMHCQ5ECGFYFBPE.SEARCH&ppt=sp&ppn=sp&ssid=nhcg2z71dc0000001784730983127&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Warranty"
260,"Samsung Galaxy Book5 AI Metal",91990,4.6,463,https://www.flipkart.com/samsung-galaxy-book5-ai-metal-intel-core-ultra-7-255u-16-gb-512-gb-ssd-windows-11-home-np750xhd-thin-light-laptop/p/itma9c081cdbe95d?pid=COMHE4ATBCUTGUYT&lid=LSTCOMHE4ATBCUTGUYTJZ7NHN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_287&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW_6ROaYm_h-feGaDZM1y1ZE_54vlUw9QAlUFlRYR6QtY8H5LP6GMXD1iSKF2pPmS-TiZxB1FALdY66BUbm7E9Kp&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"Intel Core Ultra 7 Processor","16 GB LPDDR5X RAM","64 bit Windows 11","512 GB SSD","1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories"
261,"HP Omnibook 3 2K WUXGA",72990,4.1,11,https://www.flipkart.com/hp-omnibook-3-2k-wuxga-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-14-hz0024qu-laptop/p/itmbd5346cd09abc?pid=COMHZGK2ACSECZB5&lid=LSTCOMHZGK2ACSECZB52ALLPO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_297&otracker=search&fm=organic&iid=en_XfE-5MKU-EaqBVl1xBE8SR833clUp2JF4SPZ14ZDKOdmjbvMmD-RHmjSbWcpzZAuQDaMOpjaAqIhVlr2eDOqkK8WMJxc_eOD3pdFe_35DQWtqkx2yUAhbhvt5LwoD8qU&ppt=sp&ppn=sp&ssid=nhcg2z71dc0000001784730983127&qH=312f91285e048e09&ov_redirect=true,"Snapdragon X Processor","16 GB LPDDR5X RAM","Windows 11 Home","512 GB SSD","1 Year Onsite Service"
262,"HP OMEN AI",134990,4.5,112,https://www.flipkart.com/hp-omen-ai-amd-ryzen-7-octa-core-350-24-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-5050-16-ap0165ax-gaming-laptop/p/itm5661c90728083?pid=COMHEHHXKFQSABXZ&lid=LSTCOMHEHHXKFQSABXZEF3JCN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_288&otracker=search&fm=organic&iid=en_H-yx8iZaiG2h2AcTIYfNdHkHfCffWayMkVCrsCfztW8e-7S7cEXqWiif9sIQGk39St8s0FwzStmVNuDw0YIb7vRQYaQqNgqexXd2bqUccoKzeFJc5NO3IVPUryC1oucL&ppt=sp&ppn=sp&ssid=gyit10nxow0000001784730977714&qH=312f91285e048e09&ov_redirect=true,"AMD Ryzen AI 7 Octa Core Processor","24 GB DDR5 RAM","Windows 11 Home","1 TB SSD","1 Year Onsite Warranty"
